fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
13,LogReg,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5707964601769911,0.1666666666666666,0.6826923076923077,0.2679245283018868,0.6194711538461539,0.1527340855554594,0.6711177884615385,445,355,33,71,ok,0.0390101000084541,4,Bank Marketing,,,,
14,LogReg,classical,PCA,default,1200,904,1.00000761449337e-07,{},0.6272123893805309,0.1876675603217158,0.6730769230769231,0.2935010482180293,0.6471634615384616,0.1907611698068261,0.6977764423076924,497,303,34,70,ok,0.032687300001271,4,Bank Marketing,,,,
0,SVC,classical,PCA,default,1200,905,2.00001522898674e-07,{},0.7104972375690608,0.2037735849056604,0.5142857142857142,0.2918918918918919,0.6252678571428572,0.1763178831393951,0.6581964285714287,589,211,51,54,ok,0.0718306999769993,4,Bank Marketing,,,,
1,SVC,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.7765486725663717,0.2183908045977011,0.3653846153846153,0.2733812949640288,0.5976923076923076,0.1581306198300152,0.6364783653846153,664,136,66,38,ok,0.0781787000014446,4,Bank Marketing,,,,
2,SVC,classical,PCA,default,1200,904,1.00000761449337e-07,{},0.6272123893805309,0.1842818428184282,0.6538461538461539,0.2875264270613107,0.638798076923077,0.1802125506963008,0.6541646634615385,499,301,36,68,ok,0.0795478000072762,4,Bank Marketing,,,,
3,SVC,classical,PCA,default,1200,904,4.00003045797348e-07,{},0.540929203539823,0.1567328918322295,0.6826923076923077,0.2549371633752244,0.6025961538461538,0.1309439287320528,0.6484074519230769,418,382,33,71,ok,0.0876850000349804,4,Bank Marketing,,,,
4,SVC,classical,PCA,default,1200,904,1.9994331523776054e-07,{},0.7234513274336283,0.1853448275862069,0.4134615384615384,0.2559523809523809,0.5886057692307692,0.1294568484272322,0.653155048076923,611,189,61,43,ok,0.0879507000208832,4,Bank Marketing,,,,
5,SVC,classical,PCA,default,1200,905,2.00001522898674e-07,{},0.7613259668508288,0.2344497607655502,0.4666666666666667,0.3121019108280254,0.6333333333333333,0.2026425362721971,0.6919761904761904,640,160,56,49,ok,0.0962406999897211,4,Bank Marketing,,,,
6,SVC,classical,PCA,default,1200,904,3.00002284348011e-07,{},0.6946902654867256,0.2013888888888889,0.5576923076923077,0.2959183673469387,0.6350961538461539,0.1850325115507551,0.6773677884615386,570,230,46,58,ok,0.1047524000168778,4,Bank Marketing,,,,
7,SVC,classical,PCA,default,1200,904,4.00003045797348e-07,{},0.6537610619469026,0.1661341853035143,0.5,0.2494004796163069,0.586875,0.1165253905478977,0.6274158653846152,539,261,52,52,ok,0.0842677999753505,4,Bank Marketing,,,,
8,SVC,classical,PCA,default,1200,904,5.00003807246685e-07,{},0.6482300884955752,0.1907514450867052,0.6346153846153846,0.2933333333333333,0.6423076923076922,0.1868378607357263,0.7101802884615385,520,280,38,66,ok,0.1167571999831125,4,Bank Marketing,,,,
9,SVC,classical,PCA,default,1200,904,4.00003045797348e-07,{},0.7356194690265486,0.2127659574468085,0.4807692307692308,0.2949852507374631,0.6247596153846154,0.1815175813074093,0.6988461538461539,615,185,54,50,ok,0.1009098999784328,4,Bank Marketing,,,,
10,SVC,classical,PCA,default,1200,905,5.00003807246685e-07,{},0.5966850828729282,0.1875,0.7428571428571429,0.2994241842610364,0.6601785714285715,0.2058604699426607,0.720422619047619,462,338,27,78,ok,0.1026963000185787,4,Bank Marketing,,,,
11,SVC,classical,PCA,default,1200,904,4.00003045797348e-07,{},0.7046460176991151,0.2057761732851985,0.5480769230769231,0.2992125984251969,0.6365384615384615,0.1890048762520929,0.6605408653846154,580,220,47,57,ok,0.0968152999994345,4,Bank Marketing,,,,
12,SVC,classical,PCA,default,1200,904,5.00003807246685e-07,{},0.6969026548672567,0.2027972027972027,0.5576923076923077,0.2974358974358974,0.6363461538461539,0.1870928954783664,0.6626201923076922,572,228,46,58,ok,0.0859085000120103,4,Bank Marketing,,,,
13,SVC,classical,PCA,default,1200,904,5.00003807246685e-07,{},0.6128318584070797,0.1711229946524064,0.6153846153846154,0.2677824267782426,0.6139423076923077,0.1476396251785919,0.6607692307692308,490,310,40,64,ok,0.083061599987559,4,Bank Marketing,,,,
14,SVC,classical,PCA,default,1200,904,1.200009137392044e-06,{},0.7079646017699115,0.1992481203007518,0.5096153846153846,0.2864864864864865,0.6216826923076924,0.1703998904914506,0.6863701923076924,587,213,51,53,ok,0.0847297000000253,4,Bank Marketing,,,,
0,DecisionTree,classical,PCA,default,1200,905,2.00001522898674e-07,{},0.6209944751381216,0.1675977653631284,0.5714285714285714,0.2591792656587473,0.5994642857142857,0.1302871638824049,0.5994642857142857,502,298,45,60,ok,0.0490789000177755,4,Bank Marketing,,,,
1,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5387168141592921,0.1418764302059496,0.5961538461538461,0.2292051756007393,0.5637019230769231,0.0813476559848002,0.5637019230769231,425,375,42,62,ok,0.0476555000059306,4,Bank Marketing,,,,
2,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5730088495575221,0.1475,0.5673076923076923,0.2341269841269841,0.5705288461538461,0.0906177289618196,0.5705288461538461,459,341,45,59,ok,0.0435772000346332,4,Bank Marketing,,,,
3,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5851769911504425,0.1552162849872773,0.5865384615384616,0.2454728370221328,0.5857692307692308,0.1104120436980496,0.5857692307692308,468,332,43,61,ok,0.040913000004366,4,Bank Marketing,,,,
4,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5376106194690266,0.1447963800904977,0.6153846153846154,0.2344322344322344,0.5714423076923076,0.0912042362357855,0.5714423076923077,422,378,40,64,ok,0.0447278999490663,4,Bank Marketing,,,,
5,DecisionTree,classical,PCA,default,1200,905,4.00003045797348e-07,{},0.5823204419889503,0.1417322834645669,0.5142857142857142,0.2222222222222222,0.5527678571428571,0.0684559127691825,0.5527678571428571,473,327,51,54,ok,0.0473986999713815,4,Bank Marketing,,,,
6,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.577433628318584,0.1472081218274111,0.5576923076923077,0.2329317269076305,0.5688461538461538,0.0886009019223537,0.5688461538461539,464,336,46,58,ok,0.0516476000193506,4,Bank Marketing,,,,
7,DecisionTree,classical,PCA,default,1200,904,2.00001522898674e-07,{},0.5497787610619469,0.1468531468531468,0.6057692307692307,0.2363977485928705,0.5741346153846154,0.0947408434174772,0.5741346153846154,434,366,41,63,ok,0.0411138000199571,4,Bank Marketing,,,,
8,DecisionTree,classical,PCA,default,1200,904,4.00003045797348e-07,{},0.5730088495575221,0.1421319796954314,0.5384615384615384,0.2248995983935743,0.5579807692307692,0.0746177986860046,0.5579807692307692,462,338,48,56,ok,0.0415914999903179,4,Bank Marketing,,,,
9,DecisionTree,classical,PCA,default,1200,904,1.00000761449337e-07,{},0.4900442477876106,0.1334702258726899,0.625,0.2199661590524534,0.54875,0.0624070668002915,0.54875,378,422,39,65,ok,0.0413369999732822,4,Bank Marketing,,,,
10,DecisionTree,classical,PCA,default,1200,905,2.00001522898674e-07,{},0.5414364640883977,0.1428571428571428,0.5904761904761905,0.2300556586270872,0.5627380952380953,0.080435108045519,0.5627380952380951,428,372,43,62,ok,0.0410044000018388,4,Bank Marketing,,,,
11,DecisionTree,classical,PCA,default,1200,904,3.00002284348011e-07,{},0.5453539823008849,0.1371158392434988,0.5576923076923077,0.2201138519924098,0.5507211538461538,0.0648691282417028,0.5507211538461538,435,365,46,58,ok,0.0455183999729342,4,Bank Marketing,,,,
